,AUC,Precision,Recall,Accuracy,F1_score,trainAUC,trainPrecision,trainRecall,trainAccuracy,trainF1score
49,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
50,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
51,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
52,0.8392857142857143,0.75,0.75,0.8888888888888888,0.75,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
55,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
56,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
57,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
61,0.8392857142857143,0.75,0.75,0.8888888888888888,0.75,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
62,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
63,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
64,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
65,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
66,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
67,0.8392857142857143,0.75,0.75,0.8888888888888888,0.75,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
68,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
69,0.8392857142857143,0.75,0.75,0.8888888888888888,0.75,1.0,1.0,1.0,1.0,1.0
70,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
71,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
72,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
73,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
74,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
75,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
76,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
77,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
80,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
83,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
84,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
85,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
86,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
87,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
88,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
89,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
90,1.0,1.0,1.0,1.0,1.0,0.9821428571428572,0.9473684210526315,1.0,0.9782608695652174,0.972972972972973
91,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,0.875,1.0,0.75,0.9444444444444444,0.8571428571428571,0.9444444444444444,1.0,0.8888888888888888,0.9565217391304348,0.9411764705882353
96,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
97,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
98,0.9642857142857143,0.8,1.0,0.9444444444444444,0.888888888888889,1.0,1.0,1.0,1.0,1.0
99,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,0.9444444444444444,0.9782608695652174,0.9714285714285714
